state_name,district_name,disability,age_group,male,female,other,total
Karnataka,Udupi,Muscular Dystrophy,80+,0,0,0,0
Karnataka,Udupi,Parkinson'S Disease,35-60,5,2,0,7
Karnataka,Udupi,Parkinson'S Disease,60-80,14,0,0,14
Karnataka,Udupi,Sickle Cell Disease,15-35,0,0,0,0
Karnataka,Udupi,Sickle Cell Disease,35-60,0,1,0,1
Karnataka,Udupi,Specific Learning Disabilities,Jun-15,0,0,0,0
Karnataka,Udupi,Specific Learning Disabilities,15-35,0,0,0,0
Karnataka,Udupi,Specific Learning Disabilities,35-60,3,0,0,3
Karnataka,Udupi,Speech And Language Disability,0-6,0,1,0,1
Karnataka,Udupi,Speech And Language Disability,Jun-15,9,4,0,13
Karnataka,Udupi,Speech And Language Disability,15-35,39,16,0,55
Karnataka,Udupi,Speech And Language Disability,35-60,45,34,0,79
Karnataka,Udupi,Speech And Language Disability,60-80,8,9,0,17
Karnataka,Udupi,Thalassemia,0-6,0,1,0,1
Karnataka,Udupi,Thalassemia,Jun-15,13,8,0,21
Karnataka,Udupi,Thalassemia,15-35,8,4,0,12
Karnataka,Uttara Kannada,Acid Attack Victim,15-35,0,0,0,0
Karnataka,Uttara Kannada,Acid Attack Victim,35-60,0,3,0,3
Karnataka,Uttara Kannada,Acid Attack Victim,60-80,1,0,0,1
Karnataka,Uttara Kannada,Autism Spectrum Disorder,0-6,1,0,0,1
Karnataka,Uttara Kannada,Autism Spectrum Disorder,Jun-15,30,5,0,35
Karnataka,Uttara Kannada,Autism Spectrum Disorder,15-35,4,0,0,4
Karnataka,Uttara Kannada,Autism Spectrum Disorder,35-60,0,1,0,1
Karnataka,Uttara Kannada,Autism Spectrum Disorder,60-80,0,0,0,0
Karnataka,Uttara Kannada,Autism Spectrum Disorder,80+,0,0,0,0
Karnataka,Uttara Kannada,Blindness,0-6,2,0,0,2
Karnataka,Uttara Kannada,Blindness,Jun-15,20,14,0,34
Karnataka,Uttara Kannada,Blindness,15-35,101,85,0,186
Karnataka,Uttara Kannada,Blindness,35-60,286,178,0,464
Karnataka,Uttara Kannada,Blindness,60-80,212,123,0,335
Karnataka,Uttara Kannada,Blindness,80+,18,17,0,35
Karnataka,Uttara Kannada,Cerebral Palsy,0-6,13,7,0,20
Karnataka,Uttara Kannada,Cerebral Palsy,Jun-15,64,38,0,102
Karnataka,Uttara Kannada,Cerebral Palsy,15-35,98,60,0,158
Karnataka,Uttara Kannada,Cerebral Palsy,35-60,65,31,0,96
Karnataka,Uttara Kannada,Cerebral Palsy,60-80,6,1,0,7
Karnataka,Uttara Kannada,Cerebral Palsy,80+,0,1,0,1
Karnataka,Uttara Kannada,Chronic Neurological Conditions,0-6,1,1,0,2
Karnataka,Uttara Kannada,Chronic Neurological Conditions,Jun-15,3,3,0,6
Karnataka,Uttara Kannada,Chronic Neurological Conditions,15-35,31,16,0,47
Karnataka,Uttara Kannada,Chronic Neurological Conditions,35-60,272,58,0,330
Karnataka,Uttara Kannada,Chronic Neurological Conditions,60-80,130,23,0,153
Karnataka,Uttara Kannada,Chronic Neurological Conditions,80+,6,1,0,7
Karnataka,Uttara Kannada,Dwarfism,Jun-15,6,2,0,8
Karnataka,Uttara Kannada,Dwarfism,15-35,13,24,0,37
Karnataka,Uttara Kannada,Dwarfism,35-60,20,34,0,54
Karnataka,Uttara Kannada,Dwarfism,60-80,2,4,0,6
Karnataka,Uttara Kannada,Hearing Impairment,0-6,11,10,0,21
Karnataka,Uttara Kannada,Hearing Impairment,Jun-15,96,91,0,187
Karnataka,Uttara Kannada,Hearing Impairment,15-35,326,244,0,570
Karnataka,Uttara Kannada,Hearing Impairment,35-60,513,438,0,951
Karnataka,Uttara Kannada,Hearing Impairment,60-80,223,128,0,351
Karnataka,Uttara Kannada,Hearing Impairment,80+,17,9,0,26
Karnataka,Uttara Kannada,Hemophilia,Jun-15,5,1,0,6
Karnataka,Uttara Kannada,Hemophilia,15-35,6,1,0,7
Karnataka,Uttara Kannada,Hemophilia,35-60,5,1,0,6
Karnataka,Uttara Kannada,Hemophilia,60-80,0,0,0,0
Karnataka,Uttara Kannada,Hemophilia,80+,0,0,0,0
Karnataka,Uttara Kannada,Intellectual Disability,0-6,28,21,0,49
Karnataka,Uttara Kannada,Intellectual Disability,Jun-15,424,287,0,711
Karnataka,Uttara Kannada,Intellectual Disability,15-35,1116,738,0,1854
Karnataka,Uttara Kannada,Intellectual Disability,35-60,565,496,0,1061
Karnataka,Uttara Kannada,Intellectual Disability,60-80,59,43,0,102
Karnataka,Uttara Kannada,Intellectual Disability,80+,1,0,0,1
Karnataka,Uttara Kannada,Leprosy Cured,15-35,1,3,0,4
Karnataka,Uttara Kannada,Leprosy Cured,35-60,2,2,0,4
Karnataka,Uttara Kannada,Leprosy Cured,60-80,2,3,0,5
Karnataka,Uttara Kannada,Leprosy Cured,80+,0,0,0,0
Karnataka,Uttara Kannada,Locomotor Disability,0-6,16,18,0,34
Karnataka,Uttara Kannada,Locomotor Disability,Jun-15,188,133,0,321
Karnataka,Uttara Kannada,Locomotor Disability,15-35,951,553,0,1504
Karnataka,Uttara Kannada,Locomotor Disability,35-60,3302,1722,0,5024
Karnataka,Uttara Kannada,Locomotor Disability,60-80,1273,460,0,1733
Karnataka,Uttara Kannada,Locomotor Disability,80+,80,37,0,117
Karnataka,Uttara Kannada,Low Vision,0-6,1,9,0,10
Karnataka,Uttara Kannada,Low Vision,Jun-15,94,91,0,185
Karnataka,Uttara Kannada,Low Vision,15-35,393,237,0,630
Karnataka,Uttara Kannada,Low Vision,35-60,614,446,0,1060
Karnataka,Uttara Kannada,Low Vision,60-80,261,170,0,431
Karnataka,Uttara Kannada,Low Vision,80+,8,9,0,17
Karnataka,Uttara Kannada,Mental Illness,0-6,1,0,0,1
Karnataka,Uttara Kannada,Mental Illness,Jun-15,24,12,0,36
Karnataka,Uttara Kannada,Mental Illness,15-35,111,95,0,206
Karnataka,Uttara Kannada,Mental Illness,35-60,401,384,0,785
Karnataka,Uttara Kannada,Mental Illness,60-80,101,86,0,187
Karnataka,Uttara Kannada,Mental Illness,80+,0,2,0,2
Karnataka,Uttara Kannada,Multiple Disabilities,0-6,15,8,0,23
Karnataka,Uttara Kannada,Multiple Disabilities,Jun-15,154,92,0,246
Karnataka,Uttara Kannada,Multiple Disabilities,15-35,273,190,0,463
Karnataka,Uttara Kannada,Multiple Disabilities,35-60,226,140,0,366
Karnataka,Uttara Kannada,Multiple Disabilities,60-80,50,16,0,66
Karnataka,Uttara Kannada,Multiple Disabilities,80+,1,1,0,2
Karnataka,Uttara Kannada,Multiple Sclerosis,0-6,0,0,0,0
Karnataka,Uttara Kannada,Multiple Sclerosis,Jun-15,1,0,0,1
Karnataka,Uttara Kannada,Multiple Sclerosis,15-35,0,0,0,0
Karnataka,Uttara Kannada,Multiple Sclerosis,35-60,0,1,0,1
Karnataka,Uttara Kannada,Multiple Sclerosis,60-80,0,1,0,1
Karnataka,Uttara Kannada,Muscular Dystrophy,0-6,1,0,0,1
Karnataka,Uttara Kannada,Muscular Dystrophy,Jun-15,7,2,0,9
Karnataka,Uttara Kannada,Muscular Dystrophy,15-35,11,5,0,16
Karnataka,Uttara Kannada,Muscular Dystrophy,35-60,11,11,0,22
Karnataka,Uttara Kannada,Muscular Dystrophy,60-80,1,2,0,3
Karnataka,Uttara Kannada,Muscular Dystrophy,80+,0,0,0,0
Karnataka,Uttara Kannada,Parkinson'S Disease,15-35,0,0,0,0
Karnataka,Uttara Kannada,Parkinson'S Disease,35-60,5,1,0,6
Karnataka,Uttara Kannada,Parkinson'S Disease,60-80,5,3,0,8
Karnataka,Uttara Kannada,Parkinson'S Disease,80+,0,0,0,0
Karnataka,Uttara Kannada,Sickle Cell Disease,15-35,0,0,0,0
Karnataka,Uttara Kannada,Sickle Cell Disease,35-60,0,1,0,1
Karnataka,Uttara Kannada,Sickle Cell Disease,60-80,0,0,0,0
Karnataka,Uttara Kannada,Specific Learning Disabilities,Jun-15,3,0,0,3
Karnataka,Uttara Kannada,Specific Learning Disabilities,15-35,3,2,0,5
Karnataka,Uttara Kannada,Specific Learning Disabilities,35-60,0,1,0,1
Karnataka,Uttara Kannada,Specific Learning Disabilities,60-80,0,0,0,0
Karnataka,Uttara Kannada,Speech And Language Disability,0-6,0,1,0,1
Karnataka,Uttara Kannada,Speech And Language Disability,Jun-15,5,5,0,10
Karnataka,Uttara Kannada,Speech And Language Disability,15-35,13,12,0,25
Karnataka,Uttara Kannada,Speech And Language Disability,35-60,17,6,0,23
Karnataka,Uttara Kannada,Speech And Language Disability,60-80,1,0,0,1
Karnataka,Uttara Kannada,Speech And Language Disability,80+,1,0,0,1
Karnataka,Uttara Kannada,Thalassemia,0-6,7,3,0,10
Karnataka,Uttara Kannada,Thalassemia,Jun-15,10,10,0,20
Karnataka,Uttara Kannada,Thalassemia,15-35,8,6,0,14
Karnataka,Uttara Kannada,Thalassemia,35-60,0,2,0,2
Karnataka,Uttara Kannada,Thalassemia,60-80,0,1,0,1
Karnataka,Vijayanagar,Acid Attack Victim,Jun-15,0,0,0,0
Karnataka,Vijayanagar,Acid Attack Victim,15-35,0,1,0,1
Karnataka,Vijayanagar,Acid Attack Victim,35-60,0,0,0,0
Karnataka,Vijayanagar,Acid Attack Victim,60-80,0,0,0,0
Karnataka,Vijayanagar,Autism Spectrum Disorder,15-35,2,1,0,3
Karnataka,Vijayanagar,Autism Spectrum Disorder,35-60,0,1,0,1
Karnataka,Vijayanagar,Blindness,0-6,2,1,0,3
Karnataka,Vijayanagar,Blindness,Jun-15,34,25,1,60
Karnataka,Vijayanagar,Blindness,15-35,80,54,0,134
Karnataka,Vijayanagar,Blindness,35-60,150,81,0,231
Karnataka,Vijayanagar,Blindness,60-80,43,19,0,62
Karnataka,Vijayanagar,Blindness,80+,4,1,0,5
Karnataka,Vijayanagar,Cerebral Palsy,0-6,18,12,0,30
Karnataka,Vijayanagar,Cerebral Palsy,Jun-15,57,24,0,81
Karnataka,Vijayanagar,Cerebral Palsy,15-35,66,46,0,112
Karnataka,Vijayanagar,Cerebral Palsy,35-60,89,27,0,116
Karnataka,Vijayanagar,Cerebral Palsy,60-80,24,6,0,30
Karnataka,Vijayanagar,Cerebral Palsy,80+,1,0,0,1
Karnataka,Vijayanagar,Chronic Neurological Conditions,0-6,0,0,0,0
Karnataka,Vijayanagar,Chronic Neurological Conditions,Jun-15,2,0,0,2
Karnataka,Vijayanagar,Chronic Neurological Conditions,15-35,23,12,0,35
Karnataka,Vijayanagar,Chronic Neurological Conditions,35-60,83,25,0,108
Karnataka,Vijayanagar,Chronic Neurological Conditions,60-80,20,2,0,22
Karnataka,Vijayanagar,Dwarfism,0-6,1,0,0,1
Karnataka,Vijayanagar,Dwarfism,Jun-15,0,2,0,2
Karnataka,Vijayanagar,Dwarfism,15-35,7,15,0,22
Karnataka,Vijayanagar,Dwarfism,35-60,3,6,0,9
Karnataka,Vijayanagar,Hearing Impairment,0-6,22,13,0,35
Karnataka,Vijayanagar,Hearing Impairment,Jun-15,81,78,0,159
Karnataka,Vijayanagar,Hearing Impairment,15-35,321,225,0,546
Karnataka,Vijayanagar,Hearing Impairment,35-60,394,440,0,834
Karnataka,Vijayanagar,Hearing Impairment,60-80,91,43,0,134
Karnataka,Vijayanagar,Hearing Impairment,80+,11,1,0,12
Karnataka,Vijayanagar,Hemophilia,Jun-15,3,0,0,3
Karnataka,Vijayanagar,Hemophilia,15-35,1,0,0,1
Karnataka,Vijayanagar,Hemophilia,35-60,0,0,0,0
Karnataka,Vijayanagar,Hemophilia,60-80,0,0,0,0
Karnataka,Vijayanagar,Intellectual Disability,0-6,52,42,0,94
Karnataka,Vijayanagar,Intellectual Disability,Jun-15,233,165,0,398
Karnataka,Vijayanagar,Intellectual Disability,15-35,237,161,0,398
Karnataka,Vijayanagar,Intellectual Disability,35-60,84,76,0,160
Karnataka,Vijayanagar,Intellectual Disability,60-80,6,4,0,10
Karnataka,Vijayanagar,Intellectual Disability,80+,0,1,0,1
Karnataka,Vijayanagar,Leprosy Cured,0-6,1,0,0,1
Karnataka,Vijayanagar,Leprosy Cured,15-35,2,3,0,5
Karnataka,Vijayanagar,Leprosy Cured,35-60,11,6,0,17
Karnataka,Vijayanagar,Leprosy Cured,60-80,4,2,0,6
Karnataka,Vijayanagar,Leprosy Cured,80+,1,0,0,1
Karnataka,Vijayanagar,Locomotor Disability,0-6,31,17,0,48
Karnataka,Vijayanagar,Locomotor Disability,Jun-15,212,130,0,342
Karnataka,Vijayanagar,Locomotor Disability,15-35,613,354,0,967
Karnataka,Vijayanagar,Locomotor Disability,35-60,1255,586,0,1841
Karnataka,Vijayanagar,Locomotor Disability,60-80,257,65,0,322
Karnataka,Vijayanagar,Locomotor Disability,80+,4,6,0,10
Karnataka,Vijayanagar,Low Vision,0-6,3,0,0,3
Karnataka,Vijayanagar,Low Vision,Jun-15,21,16,0,37
Karnataka,Vijayanagar,Low Vision,15-35,42,28,0,70
Karnataka,Vijayanagar,Low Vision,35-60,42,27,0,69
Karnataka,Vijayanagar,Low Vision,60-80,4,3,0,7
Karnataka,Vijayanagar,Low Vision,80+,1,0,0,1
Karnataka,Vijayanagar,Mental Illness,0-6,5,2,0,7
Karnataka,Vijayanagar,Mental Illness,Jun-15,48,37,0,85
Karnataka,Vijayanagar,Mental Illness,15-35,170,111,0,281
Karnataka,Vijayanagar,Mental Illness,35-60,99,92,0,191
Karnataka,Vijayanagar,Mental Illness,60-80,16,10,0,26
Karnataka,Vijayanagar,Multiple Disabilities,0-6,1,2,0,3
Karnataka,Vijayanagar,Multiple Disabilities,Jun-15,58,34,0,92
Karnataka,Vijayanagar,Multiple Disabilities,15-35,83,63,0,146
Karnataka,Vijayanagar,Multiple Disabilities,35-60,45,39,0,84
Karnataka,Vijayanagar,Multiple Disabilities,60-80,11,6,0,17
Karnataka,Vijayanagar,Multiple Sclerosis,0-6,1,0,0,1
Karnataka,Vijayanagar,Multiple Sclerosis,Jun-15,2,0,0,2
Karnataka,Vijayanagar,Multiple Sclerosis,15-35,0,1,0,1
Karnataka,Vijayanagar,Multiple Sclerosis,35-60,2,0,0,2
Karnataka,Vijayanagar,Muscular Dystrophy,Jun-15,5,2,0,7
Karnataka,Vijayanagar,Muscular Dystrophy,15-35,4,5,0,9
Karnataka,Vijayanagar,Muscular Dystrophy,35-60,4,4,0,8
Karnataka,Vijayanagar,Muscular Dystrophy,60-80,0,0,0,0
Karnataka,Vijayanagar,Parkinson'S Disease,15-35,1,0,0,1
Karnataka,Vijayanagar,Parkinson'S Disease,35-60,7,1,0,8
Karnataka,Vijayanagar,Parkinson'S Disease,60-80,3,2,0,5
Karnataka,Vijayanagar,Sickle Cell Disease,Jun-15,0,1,0,1
Karnataka,Vijayanagar,Sickle Cell Disease,15-35,1,0,0,1
Karnataka,Vijayanagar,Sickle Cell Disease,35-60,2,1,0,3
Karnataka,Vijayanagar,Specific Learning Disabilities,Jun-15,0,0,0,0
Karnataka,Vijayanagar,Specific Learning Disabilities,15-35,2,0,0,2
Karnataka,Vijayanagar,Specific Learning Disabilities,35-60,0,1,0,1
Karnataka,Vijayanagar,Specific Learning Disabilities,60-80,0,1,0,1
Karnataka,Vijayanagar,Speech And Language Disability,0-6,6,2,0,8
Karnataka,Vijayanagar,Speech And Language Disability,Jun-15,21,9,0,30
Karnataka,Vijayanagar,Speech And Language Disability,15-35,18,12,0,30
Karnataka,Vijayanagar,Speech And Language Disability,35-60,13,9,0,22
Karnataka,Vijayanagar,Speech And Language Disability,60-80,3,1,0,4
Karnataka,Vijayanagar,Thalassemia,0-6,2,3,0,5
Karnataka,Vijayanagar,Thalassemia,Jun-15,4,2,0,6
Karnataka,Vijayanagar,Thalassemia,15-35,1,2,0,3
Karnataka,Vijayanagar,Thalassemia,35-60,2,0,0,2
Karnataka,Vijayapura,Acid Attack Victim,Jun-15,1,0,0,1
Karnataka,Vijayapura,Acid Attack Victim,15-35,5,7,0,12
Karnataka,Vijayapura,Acid Attack Victim,35-60,12,2,0,14
Karnataka,Vijayapura,Acid Attack Victim,60-80,3,0,0,3
Karnataka,Vijayapura,Autism Spectrum Disorder,0-6,0,0,0,0
Karnataka,Vijayapura,Autism Spectrum Disorder,Jun-15,3,1,0,4
Karnataka,Vijayapura,Autism Spectrum Disorder,15-35,0,1,0,1
Karnataka,Vijayapura,Autism Spectrum Disorder,35-60,3,1,0,4
Karnataka,Vijayapura,Autism Spectrum Disorder,60-80,1,0,0,1
Karnataka,Vijayapura,Blindness,0-6,14,10,0,24
Karnataka,Vijayapura,Blindness,Jun-15,168,122,1,291
Karnataka,Vijayapura,Blindness,15-35,664,445,0,1109
Karnataka,Vijayapura,Blindness,35-60,865,485,0,1350
Karnataka,Vijayapura,Blindness,60-80,238,96,0,334
Karnataka,Vijayapura,Blindness,80+,17,11,1,29
Karnataka,Vijayapura,Cerebral Palsy,0-6,37,26,0,63
Karnataka,Vijayapura,Cerebral Palsy,Jun-15,266,152,0,418
Karnataka,Vijayapura,Cerebral Palsy,15-35,195,127,0,322
Karnataka,Vijayapura,Cerebral Palsy,35-60,60,20,0,80
Karnataka,Vijayapura,Cerebral Palsy,60-80,7,2,0,9
Karnataka,Vijayapura,Chronic Neurological Conditions,Jun-15,0,1,0,1
Karnataka,Vijayapura,Chronic Neurological Conditions,15-35,11,2,0,13
Karnataka,Vijayapura,Chronic Neurological Conditions,35-60,11,6,0,17
Karnataka,Vijayapura,Chronic Neurological Conditions,60-80,4,2,0,6
Karnataka,Vijayapura,Dwarfism,0-6,1,0,0,1
Karnataka,Vijayapura,Dwarfism,Jun-15,9,11,0,20
Karnataka,Vijayapura,Dwarfism,15-35,26,53,0,79
Karnataka,Vijayapura,Dwarfism,35-60,27,13,0,40
Karnataka,Vijayapura,Dwarfism,60-80,1,1,0,2
Karnataka,Vijayapura,Hearing Impairment,0-6,30,32,0,62
Karnataka,Vijayapura,Hearing Impairment,Jun-15,326,283,0,609
Karnataka,Vijayapura,Hearing Impairment,15-35,674,497,1,1172
Karnataka,Vijayapura,Hearing Impairment,35-60,597,534,0,1131
Karnataka,Vijayapura,Hearing Impairment,60-80,121,62,0,183
Karnataka,Vijayapura,Hearing Impairment,80+,8,5,0,13
Karnataka,Vijayapura,Hemophilia,0-6,2,0,0,2
Karnataka,Vijayapura,Hemophilia,Jun-15,9,0,0,9
Karnataka,Vijayapura,Hemophilia,15-35,16,3,0,19
Karnataka,Vijayapura,Hemophilia,35-60,14,4,0,18
Karnataka,Vijayapura,Hemophilia,60-80,3,0,0,3
Karnataka,Vijayapura,Intellectual Disability,0-6,42,28,0,70
Karnataka,Vijayapura,Intellectual Disability,Jun-15,736,461,1,1198
Karnataka,Vijayapura,Intellectual Disability,15-35,1244,961,1,2206
Karnataka,Vijayapura,Intellectual Disability,35-60,390,311,2,703
Karnataka,Vijayapura,Intellectual Disability,60-80,20,12,0,32
Karnataka,Vijayapura,Intellectual Disability,80+,0,1,0,1
Karnataka,Vijayapura,Leprosy Cured,Jun-15,1,0,0,1
Karnataka,Vijayapura,Leprosy Cured,15-35,8,2,0,10
Karnataka,Vijayapura,Leprosy Cured,35-60,15,12,0,27
Karnataka,Vijayapura,Leprosy Cured,60-80,14,9,0,23
Karnataka,Vijayapura,Leprosy Cured,80+,4,0,0,4
Karnataka,Vijayapura,Locomotor Disability,0-6,71,50,0,121
Karnataka,Vijayapura,Locomotor Disability,Jun-15,829,518,0,1347
Karnataka,Vijayapura,Locomotor Disability,15-35,3749,2049,2,5800
Karnataka,Vijayapura,Locomotor Disability,35-60,7871,3369,5,11245
Karnataka,Vijayapura,Locomotor Disability,60-80,1653,434,1,2088
Karnataka,Vijayapura,Locomotor Disability,80+,73,11,0,84
Karnataka,Vijayapura,Low Vision,0-6,1,1,0,2
Karnataka,Vijayapura,Low Vision,Jun-15,49,31,0,80
Karnataka,Vijayapura,Low Vision,15-35,192,121,0,313
Karnataka,Vijayapura,Low Vision,35-60,218,86,0,304
Karnataka,Vijayapura,Low Vision,60-80,22,10,0,32
Karnataka,Vijayapura,Low Vision,80+,2,0,0,2
Karnataka,Vijayapura,Mental Illness,0-6,12,7,0,19
Karnataka,Vijayapura,Mental Illness,Jun-15,131,99,0,230
Karnataka,Vijayapura,Mental Illness,15-35,411,303,0,714
Karnataka,Vijayapura,Mental Illness,35-60,337,253,0,590
Karnataka,Vijayapura,Mental Illness,60-80,20,22,0,42
Karnataka,Vijayapura,Mental Illness,80+,1,0,0,1
Karnataka,Vijayapura,Multiple Disabilities,0-6,1,4,0,5
Karnataka,Vijayapura,Multiple Disabilities,Jun-15,45,30,0,75
Karnataka,Vijayapura,Multiple Disabilities,15-35,111,61,0,172
Karnataka,Vijayapura,Multiple Disabilities,35-60,101,58,1,160
Karnataka,Vijayapura,Multiple Disabilities,60-80,19,2,0,21
Karnataka,Vijayapura,Multiple Disabilities,80+,1,0,0,1
Karnataka,Vijayapura,Multiple Sclerosis,0-6,0,0,0,0
Karnataka,Vijayapura,Multiple Sclerosis,Jun-15,0,1,0,1
Karnataka,Vijayapura,Multiple Sclerosis,15-35,1,1,0,2
Karnataka,Vijayapura,Multiple Sclerosis,35-60,4,1,0,5
Karnataka,Vijayapura,Multiple Sclerosis,60-80,0,0,0,0
Karnataka,Vijayapura,Muscular Dystrophy,0-6,1,0,0,1
Karnataka,Vijayapura,Muscular Dystrophy,Jun-15,21,5,0,26
Karnataka,Vijayapura,Muscular Dystrophy,15-35,27,12,0,39
Karnataka,Vijayapura,Muscular Dystrophy,35-60,19,6,0,25
Karnataka,Vijayapura,Muscular Dystrophy,60-80,3,1,0,4
Karnataka,Vijayapura,Muscular Dystrophy,80+,0,0,0,0
Karnataka,Vijayapura,Parkinson'S Disease,15-35,2,2,0,4
Karnataka,Vijayapura,Parkinson'S Disease,35-60,13,3,0,16
Karnataka,Vijayapura,Parkinson'S Disease,60-80,2,1,0,3
Karnataka,Vijayapura,Sickle Cell Disease,Jun-15,1,1,0,2
Karnataka,Vijayapura,Sickle Cell Disease,15-35,0,0,0,0
Karnataka,Vijayapura,Sickle Cell Disease,35-60,2,2,0,4
Karnataka,Vijayapura,Specific Learning Disabilities,Jun-15,0,1,0,1
Karnataka,Vijayapura,Specific Learning Disabilities,15-35,1,0,0,1
Karnataka,Vijayapura,Specific Learning Disabilities,35-60,4,0,0,4
Karnataka,Vijayapura,Speech And Language Disability,0-6,5,3,0,8
Karnataka,Vijayapura,Speech And Language Disability,Jun-15,31,21,0,52
Karnataka,Vijayapura,Speech And Language Disability,15-35,35,20,0,55
Karnataka,Vijayapura,Speech And Language Disability,35-60,32,13,0,45
Karnataka,Vijayapura,Speech And Language Disability,60-80,3,0,0,3
Karnataka,Vijayapura,Thalassemia,0-6,7,7,0,14
Karnataka,Vijayapura,Thalassemia,Jun-15,11,12,0,23
Karnataka,Vijayapura,Thalassemia,15-35,13,3,0,16
Karnataka,Vijayapura,Thalassemia,35-60,3,2,0,5
Karnataka,Vijayapura,Thalassemia,60-80,0,0,0,0
Karnataka,Yadgir,Acid Attack Victim,Jun-15,1,0,0,1
Karnataka,Yadgir,Acid Attack Victim,15-35,4,7,0,11
Karnataka,Yadgir,Acid Attack Victim,35-60,7,5,0,12
Karnataka,Yadgir,Autism Spectrum Disorder,0-6,0,0,0,0
Karnataka,Yadgir,Autism Spectrum Disorder,Jun-15,2,0,0,2
Karnataka,Yadgir,Autism Spectrum Disorder,15-35,1,1,0,2
Karnataka,Yadgir,Autism Spectrum Disorder,35-60,0,0,0,0
Karnataka,Yadgir,Blindness,0-6,20,22,0,42
Karnataka,Yadgir,Blindness,Jun-15,221,193,0,414
Karnataka,Yadgir,Blindness,15-35,910,1354,1,2265
Karnataka,Yadgir,Blindness,35-60,1928,2214,1,4143
Karnataka,Yadgir,Blindness,60-80,260,160,0,420
Karnataka,Yadgir,Blindness,80+,12,5,0,17
Karnataka,Yadgir,Cerebral Palsy,0-6,29,15,0,44
Karnataka,Yadgir,Cerebral Palsy,Jun-15,43,21,0,64
Karnataka,Yadgir,Cerebral Palsy,15-35,11,16,0,27
Karnataka,Yadgir,Cerebral Palsy,35-60,6,1,0,7
Karnataka,Yadgir,Cerebral Palsy,60-80,3,0,0,3
Karnataka,Yadgir,Chronic Neurological Conditions,0-6,0,1,0,1
Karnataka,Yadgir,Chronic Neurological Conditions,Jun-15,4,1,0,5
Karnataka,Yadgir,Chronic Neurological Conditions,15-35,2,2,0,4
Karnataka,Yadgir,Chronic Neurological Conditions,35-60,5,8,0,13
Karnataka,Yadgir,Chronic Neurological Conditions,60-80,3,0,0,3
Karnataka,Yadgir,Dwarfism,0-6,1,0,0,1
Karnataka,Yadgir,Dwarfism,Jun-15,1,6,0,7
Karnataka,Yadgir,Dwarfism,15-35,21,27,0,48
Karnataka,Yadgir,Dwarfism,35-60,10,9,0,19
Karnataka,Yadgir,Dwarfism,60-80,2,3,0,5
Karnataka,Yadgir,Hearing Impairment,0-6,11,7,0,18
Karnataka,Yadgir,Hearing Impairment,Jun-15,111,86,0,197
Karnataka,Yadgir,Hearing Impairment,15-35,207,174,0,381
Karnataka,Yadgir,Hearing Impairment,35-60,155,103,0,258
Karnataka,Yadgir,Hearing Impairment,60-80,41,13,0,54
Karnataka,Yadgir,Hearing Impairment,80+,4,1,0,5
Karnataka,Yadgir,Hemophilia,Jun-15,2,1,0,3
Karnataka,Yadgir,Hemophilia,15-35,4,0,0,4
Karnataka,Yadgir,Hemophilia,35-60,0,0,0,0
Karnataka,Yadgir,Intellectual Disability,0-6,38,21,0,59
Karnataka,Yadgir,Intellectual Disability,Jun-15,256,188,0,444
Karnataka,Yadgir,Intellectual Disability,15-35,290,276,0,566
Karnataka,Yadgir,Intellectual Disability,35-60,81,66,0,147
Karnataka,Yadgir,Intellectual Disability,60-80,2,4,0,6
Karnataka,Yadgir,Leprosy Cured,15-35,7,1,0,8
Karnataka,Yadgir,Leprosy Cured,35-60,18,7,0,25
Karnataka,Yadgir,Leprosy Cured,60-80,2,3,0,5
Karnataka,Yadgir,Leprosy Cured,80+,1,0,0,1
Karnataka,Yadgir,Locomotor Disability,0-6,62,43,0,105
Karnataka,Yadgir,Locomotor Disability,Jun-15,626,357,0,983
Karnataka,Yadgir,Locomotor Disability,15-35,3045,1599,0,4644
Karnataka,Yadgir,Locomotor Disability,35-60,6029,2638,1,8668
Karnataka,Yadgir,Locomotor Disability,60-80,1098,368,0,1466
Karnataka,Yadgir,Locomotor Disability,80+,52,20,0,72
Karnataka,Yadgir,Low Vision,0-6,4,3,0,7
Karnataka,Yadgir,Low Vision,Jun-15,41,25,0,66
Karnataka,Yadgir,Low Vision,15-35,201,161,0,362
Karnataka,Yadgir,Low Vision,35-60,194,200,1,395
Karnataka,Yadgir,Low Vision,60-80,25,14,0,39
Karnataka,Yadgir,Low Vision,80+,0,0,0,0
Karnataka,Yadgir,Mental Illness,0-6,31,15,0,46
Karnataka,Yadgir,Mental Illness,Jun-15,202,127,0,329
Karnataka,Yadgir,Mental Illness,15-35,288,320,0,608
Karnataka,Yadgir,Mental Illness,35-60,186,196,0,382
Karnataka,Yadgir,Mental Illness,60-80,4,5,0,9
Karnataka,Yadgir,Multiple Disabilities,0-6,3,3,0,6
Karnataka,Yadgir,Multiple Disabilities,Jun-15,50,34,0,84
Karnataka,Yadgir,Multiple Disabilities,15-35,109,75,0,184
Karnataka,Yadgir,Multiple Disabilities,35-60,65,37,0,102
